Season,Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2018,78,78,2018-04-03,@,OKC,W,111,107,111.8,107.8,99.3,0.289,0.349,0.593,40.8,65.9,9.1,9.1,,0.542,12.2,14.3,0.253,,0.425,12.8,60.7,0.301
2018,79,79,2018-04-05,@,IND,L,106,126,111.2,132.2,95.3,0.289,0.349,0.566,45.3,78.4,6.3,7.8,,0.5,14.6,27.7,0.277,,0.618,10.8,66.7,0.118
2018,80,80,2018-04-07,,NOP,L,120,126,119,124.9,100.8,0.122,0.367,0.633,55.3,63.3,3,0,,0.628,15.2,21.1,0.078,,0.626,7.6,89.5,0.195
2018,81,81,2018-04-08,@,PHO,W,117,100,115.6,98.8,101.2,0.167,0.356,0.606,48.2,57.4,8.9,12.3,,0.594,10.2,12.2,0.111,,0.478,11.6,81.8,0.13
2018,82,82,2018-04-10,@,UTA,L,79,119,81.4,122.6,97.1,0.186,0.221,0.425,41.9,46.7,7.2,5.5,,0.378,13.9,17.6,0.163,,0.606,13.5,71.4,0.111
2017,1,1,2016-10-25,,SAS,L,100,129,101.8,131.3,98.3,0.212,0.388,0.538,38.9,60,11.2,8.1,,0.512,14.7,19,0.153,,0.541,10.6,56.3,0.235
2017,2,2,2016-10-28,@,NOP,W,122,114,113.2,105.8,107.7,0.308,0.308,0.59,50,72.7,7.4,2.6,,0.533,11.9,19.6,0.275,,0.495,10.6,76.9,0.15
2017,3,3,2016-10-30,@,PHO,W,106,100,105.4,99.4,100.6,0.398,0.349,0.543,46.2,77.1,6,7.5,,0.47,13.3,15.2,0.337,,0.456,9.8,76.6,0.2
2017,4,4,2016-11-01,@,POR,W,127,104,120.6,98.8,105.3,0.258,0.292,0.641,58.4,72,13.3,8.5,,0.618,13.9,21.2,0.191,,0.512,15.9,86.4,0.186
2017,5,5,2016-11-03,,OKC,W,122,96,126,99.1,96.9,0.225,0.337,0.624,52.9,58.7,9.3,23.3,,0.596,13.3,34.9,0.18,,0.46,13.9,70.5,0.184
2017,6,6,2016-11-04,@,LAL,L,97,117,94.7,114.2,102.5,0.233,0.372,0.512,44,66.7,12.7,4.6,,0.483,17.4,20.5,0.163,,0.516,13.3,66,0.2
2017,7,7,2016-11-07,,NOP,W,116,106,118.5,108.3,97.9,0.133,0.389,0.609,46.9,77.8,14.3,6.8,,0.589,13.6,23.8,0.111,,0.531,17.1,71.8,0.263
2017,8,8,2016-11-09,,DAL,W,116,95,127.7,104.5,90.9,0.297,0.446,0.693,48.1,76.7,3.3,8.6,,0.696,15.2,14.7,0.176,,0.43,6.6,72.3,0.244
2017,9,9,2016-11-10,@,DEN,W,125,101,127,102.7,98.4,0.235,0.353,0.666,50,71.7,15.2,10.3,,0.624,13.8,25,0.224,,0.473,15.1,67.3,0.128
2017,10,10,2016-11-13,,PHO,W,133,120,126.3,114,105.3,0.356,0.379,0.661,53.1,71.1,7.6,10.6,,0.609,13.7,21.1,0.31,,0.556,11.4,81.4,0.222
2017,11,11,2016-11-16,@,TOR,W,127,121,127.5,121.4,99.6,0.322,0.414,0.639,43.2,75,9,12.3,,0.58,10.8,17.5,0.299,,0.512,12.3,68.3,0.451
2017,12,12,2016-11-18,@,BOS,W,104,88,108.6,91.9,95.7,0.133,0.311,0.546,53.8,75,10.4,13.7,,0.539,10.4,20,0.078,,0.44,12.5,85.4,0.181
2017,13,13,2016-11-19,@,MIL,W,124,121,124.9,121.9,99.3,0.337,0.4,0.568,52.3,71.4,8.1,7.2,,0.516,9.9,36.7,0.274,,0.573,11.5,73,0.213
2017,14,14,2016-11-21,@,IND,W,120,83,118.9,82.3,100.9,0.356,0.4,0.576,55,77.5,8.9,12.5,,0.517,10.3,26.1,0.3,,0.35,9.2,76.2,0.107
2017,15,15,2016-11-23,,LAL,W,149,106,142.7,101.5,104.4,0.407,0.419,0.735,56.5,88.7,6.7,6.8,,0.727,9,16.7,0.279,,0.473,9.7,85.7,0.194
2017,16,16,2016-11-25,@,LAL,W,109,85,107.4,83.7,101.5,0.205,0.337,0.602,49.4,72.1,9.9,14.7,,0.584,15.8,11.4,0.145,,0.383,15.2,74.1,0.178
2017,17,17,2016-11-26,,MIN,W,115,102,121.2,107.5,94.9,0.21,0.272,0.65,58.4,55.6,9.5,14.8,,0.623,16.9,33.3,0.173,,0.517,12.1,80.5,0.112
2017,18,18,2016-11-28,,ATL,W,105,100,104.5,99.5,100.5,0.282,0.412,0.549,45.1,67.6,6,17.9,,0.506,12.8,15.9,0.224,,0.465,15.5,72.3,0.247
2017,19,19,2016-12-01,,HOU,L,127,132,105,109.1,100.1,0.356,0.423,0.528,49.1,72.1,9.9,10.9,,0.471,12.4,24.1,0.279,,0.509,13.6,73.2,0.204
2017,20,20,2016-12-03,,PHO,W,138,109,138.6,109.5,99.5,0.436,0.269,0.742,51.4,75.5,9,8.5,,0.718,15.5,21.4,0.333,,0.511,12.3,69.6,0.176
2017,21,21,2016-12-05,,IND,W,142,106,135.3,101,105,0.25,0.356,0.615,57.4,83.3,11.4,18.6,,0.587,8.7,34,0.192,,0.429,12.2,80.9,0.388
2017,22,22,2016-12-07,@,LAC,W,115,98,120.5,102.7,95.4,0.326,0.348,0.565,49.5,76.2,11.5,7.6,,0.511,8.9,28.6,0.27,,0.435,11.2,66.7,0.196
2017,23,23,2016-12-08,@,UTA,W,106,99,108.7,101.5,97.5,0.288,0.363,0.588,50.5,66.7,10.3,7.8,,0.563,15.1,20.9,0.2,,0.472,13.2,76,0.169
2017,24,24,2016-12-10,@,MEM,L,89,110,92.1,113.9,96.6,0.26,0.351,0.519,47.2,44.1,6.2,13.1,,0.5,21.1,21.7,0.156,,0.483,9.1,74.4,0.299
2017,25,25,2016-12-11,@,MIN,W,116,108,122.8,114.3,94.5,0.361,0.386,0.603,42,78.9,9.5,7,,0.536,7.7,14.6,0.325,,0.5,12.6,66,0.333
2017,26,26,2016-12-13,@,NOP,W,113,109,110.4,106.4,102.4,0.2,0.358,0.547,50,71.4,5.9,10.6,,0.516,10.4,18.8,0.158,,0.561,15.7,85.7,0.207
2017,27,27,2016-12-15,,NYK,W,103,90,104.7,91.5,98.4,0.083,0.333,0.517,53.8,91.1,7.1,13.9,,0.516,14.6,30,0.042,,0.435,9.8,75,0.097
2017,28,28,2016-12-17,,POR,W,135,90,135.2,90.1,99.8,0.299,0.322,0.686,64.4,70.6,7,8.6,,0.667,13.2,27.3,0.218,,0.442,10.4,87,0.163
2017,29,29,2016-12-20,,UTA,W,104,74,108.2,77,96.2,0.189,0.256,0.533,53.2,60,13.5,6.5,,0.494,9.3,20.9,0.167,,0.414,21.3,80.4,0.145
2017,30,30,2016-12-22,@,BRK,W,117,101,106.9,92.3,109.5,0.135,0.356,0.531,52.6,61.7,17.4,13.7,,0.51,9.8,22,0.106,,0.517,21.8,85.1,0.14
2017,31,31,2016-12-23,@,DET,W,119,113,114.3,108.5,104.1,0.312,0.351,0.68,53.2,81.4,8.6,3.6,,0.63,20.1,11.4,0.286,,0.565,11.8,88.1,0.2
2017,32,32,2016-12-25,@,CLE,L,108,109,107.9,108.9,100.1,0.377,0.39,0.602,48.8,67.6,8,6.7,,0.539,17.5,16.1,0.325,,0.453,9.9,67.3,0.242
2017,33,33,2016-12-28,,TOR,W,121,111,123.2,113,98.2,0.222,0.284,0.68,53.1,71.7,4.1,13.2,,0.654,18.4,25.7,0.185,,0.451,5.8,68.9,0.175
2017,34,34,2016-12-30,,DAL,W,108,99,111.4,102.1,96.9,0.179,0.393,0.596,51.8,73.8,5.2,6.6,,0.565,12.5,12.1,0.155,,0.462,9.1,78,0.14
2017,35,35,2017-01-02,,DEN,W,127,119,123.2,115.4,103.1,0.221,0.263,0.609,47.3,66,6.8,3,,0.584,11.1,27.3,0.168,,0.52,11.4,66,0.139
2017,36,36,2017-01-04,,POR,W,125,117,120.1,112.5,104,0.333,0.414,0.627,47,70.5,13.5,14.3,,0.58,13.1,19.5,0.276,,0.517,14.4,73.8,0.281
2017,37,37,2017-01-06,,MEM,L,119,128,111.3,119.8,96.8,0.47,0.361,0.594,48.4,56.1,6.5,7.1,,0.542,13.8,17.5,0.349,,0.549,9.7,72.5,0.146
