Season,Rk,G,Date,,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA
2018,71,71,2018-03-18,,HOU,L,120,129,128,137.6,93.7,0.302,0.233,0.616,55.4,53.3,7.5,2.3,,0.581,11,35.9,0.233,,0.654,10.5,77.1,0.346
2018,72,72,2018-03-20,,LAC,W,123,109,123.7,109.6,99.4,0.279,0.291,0.637,49.4,51.1,5,8.7,,0.581,10.2,16.7,0.267,,0.473,8.7,75.6,0.226
2018,73,73,2018-03-23,@,NYK,W,108,104,112.2,108.1,96.2,0.427,0.347,0.606,51.7,65.7,6.2,9.4,,0.533,13.6,15.8,0.373,,0.5,9.1,79.6,0.13
2018,74,74,2018-03-24,@,PHI,L,108,120,97.8,108.7,110.4,0.396,0.24,0.479,51,51.4,6.3,5.9,,0.417,11,22.8,0.292,,0.551,12.6,85.1,0.261
2018,75,75,2018-03-26,,MEM,L,93,101,100.8,109.5,92.2,0.304,0.304,0.519,51.4,63.6,7.6,11.3,,0.468,13.5,20,0.241,,0.565,12.9,81.1,0.071
2018,76,76,2018-03-28,,ATL,W,126,114,122.8,111.1,102.6,0.233,0.333,0.635,50,68.8,8.8,2,,0.606,11.6,17.5,0.189,,0.617,18.7,88.2,0.247
2018,77,77,2018-03-30,@,DAL,W,93,92,99,97.9,93.9,0.205,0.301,0.514,48.9,40,10.6,10.3,,0.47,9,13,0.181,,0.506,13.6,86.4,0.058
2018,78,78,2018-04-01,,UTA,L,97,121,99.5,124.2,97.5,0.156,0.267,0.504,41.6,50,10.3,2.1,,0.467,11.1,15.2,0.144,,0.678,15.5,80.6,0.237
2018,79,79,2018-04-05,@,DEN,L,96,100,104.9,109.3,91.5,0.176,0.264,0.49,50,56.4,4.4,1.9,,0.462,7.5,26.1,0.132,,0.455,9.2,72.9,0.213
2018,80,80,2018-04-06,@,LAL,W,113,96,117.3,99.6,96.4,0.26,0.26,0.507,47.5,58.1,14.5,14.5,,0.47,4.3,31,0.19,,0.443,17.7,69.8,0.329
2018,81,81,2018-04-09,,MEM,W,113,94,117.4,97.7,96.2,0.299,0.253,0.574,59.8,64.3,10.4,10.4,,0.523,14.7,41.9,0.253,,0.441,15.3,77.3,0.224
2018,82,82,2018-04-11,,DEN,W,112,106,115,108.8,88.2,0.281,0.258,0.56,46,57.1,10.3,3.4,,0.522,7.4,17.8,0.213,,0.528,10.9,76.2,0.122
2017,1,1,2016-10-26,@,MEM,L,98,102,107.5,111.8,91.2,0.337,0.209,0.496,50,55.6,6.6,8.9,,0.453,9.2,30.6,0.233,,0.519,12.4,73.2,0.238
2017,2,2,2016-10-29,@,SAC,L,103,106,115.3,118.6,89.4,0.443,0.314,0.616,53.7,51.4,6.7,8.5,,0.579,11.6,25.9,0.314,,0.512,11.9,72.5,0.224
2017,3,3,2016-11-01,,MEM,W,116,80,118.8,82,97.6,0.295,0.256,0.658,61,67.4,10.2,9.8,,0.628,19.2,29.4,0.231,,0.387,18.6,83.3,0.293
2017,4,4,2016-11-03,,DEN,L,99,102,98.7,101.6,100.3,0.284,0.25,0.5,49.4,57.1,8,6.8,,0.449,13.9,27.5,0.227,,0.519,17.9,80.6,0.222
2017,5,5,2016-11-05,@,OKC,L,92,112,98.6,120,93.3,0.345,0.226,0.475,50,36.4,7.5,11.4,,0.417,14.9,36.2,0.262,,0.564,11.1,68.6,0.174
2017,6,6,2016-11-08,@,BRK,L,110,119,108,116.8,101.8,0.304,0.304,0.527,48.8,51.3,10.8,7,,0.489,13.3,28.3,0.217,,0.632,18.6,83.9,0.303
2017,7,7,2016-11-09,@,ORL,W,123,107,133.4,116,92.2,0.299,0.264,0.625,53.6,60,8.7,8.2,,0.592,5.7,27,0.23,,0.494,8.4,74.5,0.271
2017,8,8,2016-11-12,,LAC,L,105,119,111.5,126.4,94.2,0.236,0.247,0.534,48.1,65,11.7,5.8,,0.494,11.7,31.3,0.191,,0.599,13.2,72.7,0.368
2017,9,9,2016-11-13,,LAL,W,125,99,129.4,102.5,96.6,0.525,0.338,0.635,53,66.7,10.4,8.5,,0.606,9.2,20.9,0.35,,0.521,16.8,87.5,0.352
2017,10,10,2016-11-15,,CHO,L,108,115,110.1,117.3,98.1,0.236,0.393,0.55,53.8,65.8,4.1,8.9,,0.511,15.5,29.8,0.191,,0.606,12.7,87.9,0.225
2017,11,11,2016-11-17,,PHI,W,110,86,122.1,95.4,90.1,0.238,0.298,0.593,54.5,41.9,7.8,15.7,,0.548,12.3,34.1,0.214,,0.428,14.1,72.3,0.181
2017,12,12,2016-11-19,@,MEM,L,71,93,84.6,110.8,84,0.344,0.344,0.482,42.5,64,6,8.6,,0.445,17.8,13.2,0.219,,0.395,8.8,69,0.434
2017,13,13,2016-11-21,,BOS,L,93,99,99.5,105.9,93.5,0.291,0.279,0.479,56.7,63.9,5.3,8.7,,0.442,13.4,32.7,0.198,,0.524,10.9,85.4,0.131
2017,14,14,2016-11-23,@,NOP,L,96,117,90.7,110.5,105.9,0.384,0.198,0.478,47.7,69.7,11.3,5.1,,0.401,14.5,16.3,0.314,,0.596,15.4,89.2,0.217
2017,15,15,2016-11-25,@,PHO,W,98,85,99.7,86.5,98.3,0.294,0.259,0.51,44.8,47.1,15.3,15.1,,0.441,15,23.4,0.271,,0.443,22.1,70,0.19
2017,16,16,2016-11-26,@,GSW,L,102,115,107.5,121.2,94.9,0.135,0.393,0.541,41.6,53.7,8.4,5.1,,0.517,12.1,19.5,0.112,,0.623,16.9,66.7,0.173
2017,17,17,2016-11-28,,UTA,L,103,112,111.1,120.9,92.7,0.309,0.235,0.56,48.1,72.2,8.6,3.3,,0.488,13.2,25,0.296,,0.532,11.3,70.7,0.354
2017,18,18,2016-11-30,,NYK,L,104,106,110.3,112.4,94.3,0.506,0.247,0.552,50.6,50,9.5,8.5,,0.468,13.7,28.9,0.416,,0.522,11.8,70.7,0.121
2017,19,19,2016-12-02,@,NYK,L,114,118,115.6,119.7,98.6,0.273,0.318,0.578,50,61,6.1,10.9,,0.523,12.4,28.9,0.25,,0.547,13.1,73.2,0.279
2017,20,20,2016-12-03,@,CHO,W,125,120,115,110.4,98.4,0.208,0.255,0.54,50.5,66.7,9.2,15.4,,0.5,8,27.5,0.179,,0.505,11.1,74,0.178
2017,21,21,2016-12-06,,SAS,L,91,105,100.7,116.1,90.4,0.22,0.244,0.506,53.9,52.8,4.4,4,,0.482,14.3,25.6,0.146,,0.601,11.8,90.9,0.216
2017,22,22,2016-12-08,@,TOR,L,110,124,122.1,137.7,90.1,0.17,0.318,0.581,50.6,42.2,3.3,1.7,,0.563,12.1,38.1,0.125,,0.563,7.3,62.8,0.299
2017,23,23,2016-12-09,,DET,L,90,117,101.1,131.4,89,0.256,0.205,0.518,46.8,51.4,4.5,3.6,,0.494,12.1,18.4,0.167,,0.583,6.9,73.2,0.226
2017,24,24,2016-12-11,,GSW,L,108,116,114.3,122.8,94.5,0.444,0.296,0.558,58,47.2,3.2,3.9,,0.5,12.6,34,0.333,,0.536,7.7,85.4,0.325
2017,25,25,2016-12-13,@,CHI,W,99,94,109.3,103.8,90.6,0.256,0.244,0.517,53.3,63.2,3.3,11.1,,0.477,12.8,32.6,0.198,,0.46,8.6,72.3,0.161
2017,26,26,2016-12-17,,HOU,L,109,111,100.1,101.9,98.7,0.293,0.228,0.525,53.9,70.7,8.3,13.3,,0.484,16.8,26,0.217,,0.495,13.2,80.8,0.167
2017,27,27,2016-12-19,,PHO,W,115,108,112.8,106,101.9,0.291,0.221,0.593,54.7,61.9,7.8,11.5,,0.529,16.4,29.7,0.279,,0.506,14.9,78.9,0.305
2017,28,28,2016-12-21,@,ATL,W,92,84,104.9,95.8,87.7,0.169,0.349,0.516,59.8,60,6.8,10.7,,0.476,16,35.7,0.157,,0.457,10.2,82.2,0.11
2017,29,29,2016-12-23,,SAC,L,105,109,118.4,122.9,88.7,0.329,0.405,0.58,55.3,50,5.6,7.8,,0.532,11.7,30,0.266,,0.619,11.3,83.3,0.125
